speed,rpm,fuel,lat,lon,throttle,temp,timestamp
192,5957,89.59,3.236197,5.871797,62,76.51,2025-12-16T20:40:35.621773
190,5926,89.55,3.236124,5.871724,58,77.0,2025-12-16T20:40:35.722216
193,5885,89.53,3.236062,5.871662,60,77.24,2025-12-16T20:40:35.823077
195,5983,89.48,3.236023,5.871623,65,77.65,2025-12-16T20:40:35.924123
197,5961,89.45,3.235977,5.871577,66,77.66,2025-12-16T20:40:36.024800
197,6000,89.43,3.235931,5.871531,69,77.48,2025-12-16T20:40:36.125187
195,5996,89.41,3.236003,5.871603,72,77.93,2025-12-16T20:40:36.225672
195,6000,89.39,3.236047,5.871647,77,77.85,2025-12-16T20:40:36.326747
193,5998,89.35,3.235983,5.871583,82,77.78,2025-12-16T20:40:36.427796
195,6000,89.33,3.23597,5.87157,81,78.27,2025-12-16T20:40:36.528518
198,6000,89.31,3.236022,5.871622,77,78.36,2025-12-16T20:40:36.629683
200,6000,89.29,3.236022,5.871622,76,78.37,2025-12-16T20:40:36.730908
198,6000,89.24,3.236035,5.871635,80,78.75,2025-12-16T20:40:36.831689
199,5996,89.23,3.236093,5.871693,76,79.04,2025-12-16T20:40:36.932347
200,6000,89.21,3.236133,5.871733,78,78.87,2025-12-16T20:40:37.033209
199,6000,89.17,3.236157,5.871757,74,79.1,2025-12-16T20:40:37.134106
200,6000,89.13,3.236165,5.871765,75,79.16,2025-12-16T20:40:37.235022
200,5969,89.11,3.236103,5.871703,75,79.15,2025-12-16T20:40:37.336158
200,6000,89.08,3.236055,5.871655,73,79.44,2025-12-16T20:40:37.436906
200,6000,89.05,3.236075,5.871675,70,79.93,2025-12-16T20:40:37.537738
200,5976,89.01,3.236142,5.871742,69,79.73,2025-12-16T20:40:37.638595
200,6000,88.96,3.236128,5.871728,71,79.98,2025-12-16T20:40:37.739592
200,6000,88.94,3.236074,5.871674,72,80.02,2025-12-16T20:40:37.840476
200,5957,88.9,3.235991,5.871591,67,80.13,2025-12-16T20:40:37.941401
200,5910,88.87,3.236032,5.871632,70,80.6,2025-12-16T20:40:38.042098
199,5892,88.85,3.235963,5.871563,74,80.41,2025-12-16T20:40:38.142901
198,5956,88.82,3.235902,5.871502,72,80.76,2025-12-16T20:40:38.243975
199,5988,88.79,3.235906,5.871506,73,81.02,2025-12-16T20:40:38.344885
199,6000,88.77,3.23596,5.87156,71,81.41,2025-12-16T20:40:38.445942
199,6000,88.73,3.236051,5.871651,76,81.48,2025-12-16T20:40:38.547086
199,5996,88.68,3.236133,5.871733,81,81.67,2025-12-16T20:40:38.648185
198,6000,88.64,3.236145,5.871745,79,82.16,2025-12-16T20:40:38.748891
198,6000,88.61,3.236211,5.871811,81,82.57,2025-12-16T20:40:38.849804
197,5983,88.6,3.236154,5.871754,78,82.99,2025-12-16T20:40:38.950651
198,6000,88.57,3.236233,5.871833,77,83.3,2025-12-16T20:40:39.051034
197,5985,88.55,3.236322,5.871922,75,83.2,2025-12-16T20:40:39.151418
200,6000,88.53,3.236395,5.871995,78,83.42,2025-12-16T20:40:39.251937
200,6000,88.51,3.236471,5.872071,80,83.23,2025-12-16T20:40:39.352617
200,5995,88.46,3.236461,5.872061,81,83.46,2025-12-16T20:40:39.453241
200,6000,88.43,3.236507,5.872107,85,83.36,2025-12-16T20:40:39.554147
200,6000,88.42,3.236549,5.872149,88,83.28,2025-12-16T20:40:39.655191
200,5965,88.37,3.236511,5.872111,91,83.16,2025-12-16T20:40:39.756052
198,5994,88.34,3.236455,5.872055,90,83.27,2025-12-16T20:40:39.856766
199,5951,88.31,3.236388,5.871988,94,83.59,2025-12-16T20:40:39.957727
200,5925,88.29,3.236289,5.871889,98,83.89,2025-12-16T20:40:40.058483
199,5952,88.27,3.236209,5.871809,100,84.1,2025-12-16T20:40:40.159555
197,5911,88.26,3.236212,5.871812,100,83.93,2025-12-16T20:40:40.260360
196,5864,88.21,3.236202,5.871802,97,83.81,2025-12-16T20:40:40.361671
199,5963,88.17,3.236208,5.871808,100,83.98,2025-12-16T20:40:40.462082
199,5960,88.13,3.236218,5.871818,100,84.32,2025-12-16T20:40:40.563264
199,5993,88.1,3.236244,5.871844,98,84.23,2025-12-16T20:40:40.664196
198,6000,88.06,3.236311,5.871911,94,84.59,2025-12-16T20:40:40.764999
199,6000,88.03,3.236356,5.871956,97,85.02,2025-12-16T20:40:40.865875
200,5967,87.98,3.236449,5.872049,97,85.47,2025-12-16T20:40:40.966496
200,6000,87.93,3.236537,5.872137,96,85.69,2025-12-16T20:40:41.067388
200,6000,87.9,3.236486,5.872086,96,85.88,2025-12-16T20:40:41.168216
200,5999,87.88,3.23646,5.87206,93,86.03,2025-12-16T20:40:41.268847
200,6000,87.85,3.236386,5.871986,90,86.15,2025-12-16T20:40:41.369581
200,6000,87.83,3.236459,5.872059,87,86.13,2025-12-16T20:40:41.470144
200,5966,87.82,3.236515,5.872115,90,86.36,2025-12-16T20:40:41.570515
200,6000,87.8,3.236452,5.872052,85,86.33,2025-12-16T20:40:41.671274
200,6000,87.75,3.236487,5.872087,82,86.68,2025-12-16T20:40:41.771876
198,5989,87.71,3.236475,5.872075,77,86.86,2025-12-16T20:40:41.872568
200,6000,87.69,3.236463,5.872063,81,86.81,2025-12-16T20:40:41.972814
200,6000,87.65,3.236482,5.872082,76,86.72,2025-12-16T20:40:42.073496
200,5988,87.62,3.23653,5.87213,77,86.61,2025-12-16T20:40:42.174072
198,5998,87.6,3.236447,5.872047,76,86.66,2025-12-16T20:40:42.274574
198,5978,87.57,3.236349,5.871949,73,86.83,2025-12-16T20:40:42.375248
200,5971,87.52,3.236402,5.872002,72,87.17,2025-12-16T20:40:42.475755
200,6000,87.48,3.236422,5.872022,72,87.02,2025-12-16T20:40:42.576307
199,6000,87.47,3.236444,5.872044,69,86.88,2025-12-16T20:40:42.677107
197,6000,87.44,3.23635,5.87195,68,86.99,2025-12-16T20:40:42.777919
200,6000,87.41,3.236267,5.871867,66,87.24,2025-12-16T20:40:42.878697
200,6000,87.36,3.236174,5.871774,67,87.52,2025-12-16T20:40:42.979990
199,6000,87.34,3.236231,5.871831,70,87.56,2025-12-16T20:40:43.080529
200,5952,87.3,3.236329,5.871929,67,87.96,2025-12-16T20:40:43.180982
198,6000,87.28,3.236246,5.871846,71,88.1,2025-12-16T20:40:43.281930
196,6000,87.26,3.236219,5.871819,72,87.95,2025-12-16T20:40:43.382598
198,5985,87.22,3.236223,5.871823,70,88.45,2025-12-16T20:40:43.483527
197,5982,87.2,3.236229,5.871829,73,88.8,2025-12-16T20:40:43.584252
198,5999,87.15,3.23628,5.87188,74,89.28,2025-12-16T20:40:43.685165
196,6000,87.14,3.236204,5.871804,71,89.68,2025-12-16T20:40:43.786028
199,6000,87.1,3.236133,5.871733,75,89.56,2025-12-16T20:40:43.886571
197,6000,87.06,3.236101,5.871701,75,89.91,2025-12-16T20:40:43.987401
195,6000,87.04,3.236097,5.871697,77,89.77,2025-12-16T20:40:44.088261
198,6000,87.0,3.236058,5.871658,74,89.88,2025-12-16T20:40:44.189644
198,5976,86.97,3.236104,5.871704,70,89.87,2025-12-16T20:40:44.290384
198,6000,86.95,3.236169,5.871769,73,90.23,2025-12-16T20:40:44.391158
196,6000,86.93,3.23615,5.87175,74,90.18,2025-12-16T20:40:44.491715
197,6000,86.91,3.236079,5.871679,72,90.26,2025-12-16T20:40:44.592210
200,6000,86.9,3.236071,5.871671,72,90.72,2025-12-16T20:40:44.692946
200,6000,86.89,3.236148,5.871748,74,90.81,2025-12-16T20:40:44.793477
199,5997,86.84,3.236127,5.871727,69,90.81,2025-12-16T20:40:44.894058
197,5962,86.79,3.236034,5.871634,69,90.8,2025-12-16T20:40:44.994565
196,6000,86.75,3.236129,5.871729,73,90.99,2025-12-16T20:40:45.095214
197,6000,86.74,3.236111,5.871711,72,91.01,2025-12-16T20:40:45.195607
200,6000,86.7,3.236108,5.871708,74,91.26,2025-12-16T20:40:45.296167
200,6000,86.65,3.23617,5.87177,70,91.66,2025-12-16T20:40:45.396954
200,6000,86.64,3.236266,5.871866,68,91.66,2025-12-16T20:40:45.497754
200,6000,86.61,3.236365,5.871965,64,91.6,2025-12-16T20:40:45.598498
200,5961,86.57,3.236387,5.871987,66,91.49,2025-12-16T20:40:45.699141
200,5965,86.55,3.236336,5.871936,62,91.57,2025-12-16T20:40:45.799865
200,5936,86.52,3.236338,5.871938,57,91.6,2025-12-16T20:40:45.900728
200,5928,86.5,3.236298,5.871898,61,91.99,2025-12-16T20:40:46.001456
200,6000,86.46,3.236216,5.871816,56,91.87,2025-12-16T20:40:46.102116
200,6000,86.44,3.236138,5.871738,59,91.9,2025-12-16T20:40:46.202754
200,6000,86.42,3.236179,5.871779,60,92.29,2025-12-16T20:40:46.303988
199,6000,86.38,3.236275,5.871875,62,92.37,2025-12-16T20:40:46.404967
199,6000,86.34,3.236292,5.871892,57,92.77,2025-12-16T20:40:46.505766
200,5957,86.32,3.236214,5.871814,56,93.14,2025-12-16T20:40:46.606692
200,5989,86.3,3.236303,5.871903,58,93.23,2025-12-16T20:40:46.707841
200,6000,86.27,3.236285,5.871885,58,93.1,2025-12-16T20:40:46.808687
200,6000,86.25,3.236204,5.871804,61,93.32,2025-12-16T20:40:46.909679
200,6000,86.22,3.236291,5.871891,60,93.31,2025-12-16T20:40:47.010237
198,5989,86.2,3.236264,5.871864,55,93.52,2025-12-16T20:40:47.110803
200,6000,86.18,3.236187,5.871787,51,93.51,2025-12-16T20:40:47.211876
199,6000,86.14,3.236246,5.871846,53,93.79,2025-12-16T20:40:47.312918
200,6000,86.12,3.236205,5.871805,55,94.2,2025-12-16T20:40:47.413878
200,5996,86.09,3.23617,5.87177,59,94.06,2025-12-16T20:40:47.514803
200,5983,86.07,3.236107,5.871707,59,94.06,2025-12-16T20:40:47.615196
198,6000,86.04,3.236064,5.871664,55,94.24,2025-12-16T20:40:47.715907
200,6000,86.02,3.235972,5.871572,51,94.46,2025-12-16T20:40:47.816523
198,6000,86.0,3.235997,5.871597,52,94.67,2025-12-16T20:40:47.917136
198,6000,85.99,3.235971,5.871571,47,95.07,2025-12-16T20:40:48.017732
200,5965,85.95,3.23604,5.87164,50,95.44,2025-12-16T20:40:48.118307
200,5943,85.94,3.235991,5.871591,46,95.27,2025-12-16T20:40:48.219014
200,5943,85.9,3.236001,5.871601,43,95.59,2025-12-16T20:40:48.319478
200,6000,85.89,3.236093,5.871693,41,95.4,2025-12-16T20:40:48.420137
200,5997,85.85,3.236069,5.871669,37,95.52,2025-12-16T20:40:48.520580
200,5979,85.81,3.236165,5.871765,41,95.74,2025-12-16T20:40:48.621138
200,5933,85.8,3.236169,5.871769,43,95.66,2025-12-16T20:40:48.721715
200,5999,85.77,3.236162,5.871762,38,96.13,2025-12-16T20:40:48.822205
200,6000,85.75,3.236084,5.871684,38,96.17,2025-12-16T20:40:48.922666
200,5980,85.72,3.236008,5.871608,40,96.61,2025-12-16T20:40:49.023383
198,6000,85.71,3.23592,5.87152,41,96.62,2025-12-16T20:40:49.123928
198,5971,85.67,3.235905,5.871505,41,97.07,2025-12-16T20:40:49.224424
199,5974,85.66,3.235824,5.871424,39,97.35,2025-12-16T20:40:49.324962
200,6000,85.62,3.23588,5.87148,44,97.27,2025-12-16T20:40:49.425515
198,6000,85.6,3.235833,5.871433,46,97.68,2025-12-16T20:40:49.526884
200,6000,85.57,3.235838,5.871438,44,97.49,2025-12-16T20:40:49.627216
200,5996,85.55,3.235746,5.871346,41,97.97,2025-12-16T20:40:49.728008
200,5999,85.52,3.235659,5.871259,39,98.27,2025-12-16T20:40:49.828377
200,6000,85.48,3.235573,5.871173,38,98.64,2025-12-16T20:40:49.928807
200,6000,85.46,3.235527,5.871127,34,99.01,2025-12-16T20:40:50.030517
200,6000,85.42,3.235569,5.871169,30,99.04,2025-12-16T20:40:50.131470
200,6000,85.39,3.235579,5.871179,31,99.53,2025-12-16T20:40:50.232349
199,5984,85.36,3.23551,5.87111,34,99.93,2025-12-16T20:40:50.333181
197,5955,85.32,3.23544,5.87104,33,99.95,2025-12-16T20:40:50.433380
197,5909,85.3,3.235348,5.870948,31,100,2025-12-16T20:40:50.533921
195,5986,85.26,3.235366,5.870966,31,99.94,2025-12-16T20:40:50.634297
193,6000,85.24,3.235425,5.871025,34,100,2025-12-16T20:40:50.734483
191,6000,85.23,3.235515,5.871115,38,99.9,2025-12-16T20:40:50.834876
192,6000,85.19,3.235432,5.871032,38,99.76,2025-12-16T20:40:50.935451
194,6000,85.15,3.235532,5.871132,36,100,2025-12-16T20:40:51.036045
195,6000,85.13,3.235613,5.871213,41,100,2025-12-16T20:40:51.136264
195,6000,85.11,3.235707,5.871307,41,100,2025-12-16T20:40:51.236757
195,6000,85.06,3.23573,5.87133,39,100,2025-12-16T20:40:51.336982
196,5951,85.04,3.235722,5.871322,42,100,2025-12-16T20:40:51.437445
198,5908,85.03,3.235782,5.871382,37,99.88,2025-12-16T20:40:51.537900
197,5943,85.01,3.235714,5.871314,34,100,2025-12-16T20:40:51.638340
195,6000,84.96,3.23579,5.87139,39,99.98,2025-12-16T20:40:51.738720
196,6000,84.93,3.235733,5.871333,40,100,2025-12-16T20:40:51.839255
197,6000,84.88,3.235709,5.871309,41,100,2025-12-16T20:40:51.939530
199,6000,84.85,3.235772,5.871372,40,100,2025-12-16T20:40:52.039983
200,6000,84.8,3.235848,5.871448,41,100,2025-12-16T20:40:52.140513
200,6000,84.77,3.235921,5.871521,37,100,2025-12-16T20:40:52.240836
199,5977,84.73,3.235919,5.871519,42,99.86,2025-12-16T20:40:52.341797
198,5996,84.68,3.235915,5.871515,40,100,2025-12-16T20:40:52.442462
199,5972,84.64,3.235912,5.871512,44,100,2025-12-16T20:40:52.543119
200,6000,84.63,3.235936,5.871536,47,99.86,2025-12-16T20:40:52.644231
198,6000,84.58,3.235911,5.871511,51,100,2025-12-16T20:40:52.745448
196,5963,84.53,3.23592,5.87152,52,99.89,2025-12-16T20:40:52.846055
198,6000,84.51,3.23583,5.87143,53,99.95,2025-12-16T20:40:52.946980
197,5969,84.46,3.235869,5.871469,52,100,2025-12-16T20:40:53.047940
198,6000,84.45,3.235842,5.871442,56,100,2025-12-16T20:40:53.149083
198,6000,84.43,3.235857,5.871457,55,100,2025-12-16T20:40:53.249941
198,6000,84.41,3.235763,5.871363,58,100,2025-12-16T20:40:53.350580
196,5991,84.39,3.235827,5.871427,59,100,2025-12-16T20:40:53.451200
196,5954,84.36,3.235888,5.871488,59,100,2025-12-16T20:40:53.551661
195,5993,84.34,3.235822,5.871422,54,100,2025-12-16T20:40:53.652343
198,6000,84.31,3.23591,5.87151,49,100,2025-12-16T20:40:53.753154
200,6000,84.27,3.235822,5.871422,54,100,2025-12-16T20:40:53.853900
200,5977,84.24,3.235812,5.871412,51,99.99,2025-12-16T20:40:53.954609
200,6000,84.21,3.23577,5.87137,48,100,2025-12-16T20:40:54.055631
198,5964,84.18,3.235848,5.871448,46,100,2025-12-16T20:40:54.156646
198,5984,84.16,3.235759,5.871359,50,100,2025-12-16T20:40:54.257273
197,5958,84.13,3.235704,5.871304,49,100,2025-12-16T20:40:54.358391
197,6000,84.11,3.235798,5.871398,47,99.85,2025-12-16T20:40:54.459276
196,5995,84.08,3.235716,5.871316,49,100,2025-12-16T20:40:54.560347
197,6000,84.06,3.235627,5.871227,46,100,2025-12-16T20:40:54.661114
196,6000,84.01,3.235672,5.871272,43,100,2025-12-16T20:40:54.762251
199,5981,83.97,3.235596,5.871196,38,99.96,2025-12-16T20:40:54.863134
198,5996,83.95,3.235563,5.871163,36,99.99,2025-12-16T20:40:54.964152
196,5946,83.91,3.23547,5.87107,41,100,2025-12-16T20:40:55.064851
198,5910,83.89,3.235375,5.870975,43,99.89,2025-12-16T20:40:55.165286
200,5874,83.88,3.235462,5.871062,39,99.73,2025-12-16T20:40:55.266422
199,5955,83.85,3.23545,5.87105,34,99.67,2025-12-16T20:40:55.367490
200,5939,83.83,3.235479,5.871079,34,99.63,2025-12-16T20:40:55.468721
200,5963,83.79,3.23557,5.87117,30,100,2025-12-16T20:40:55.569806
200,5936,83.76,3.23558,5.87118,35,99.96,2025-12-16T20:40:55.670561
200,5889,83.75,3.235501,5.871101,34,99.84,2025-12-16T20:40:55.770968
200,5855,83.73,3.235512,5.871112,30,99.94,2025-12-16T20:40:55.872076
200,5926,83.68,3.235479,5.871079,35,100,2025-12-16T20:40:55.973111
198,5902,83.64,3.235441,5.871041,32,99.82,2025-12-16T20:40:56.074048
200,5926,83.62,3.235448,5.871048,31,100,2025-12-16T20:40:56.174659
200,5948,83.59,3.235497,5.871097,36,100,2025-12-16T20:40:56.275871
200,6000,83.54,3.235492,5.871092,32,100,2025-12-16T20:40:56.376983
200,6000,83.51,3.235525,5.871125,28,99.85,2025-12-16T20:40:56.478493
200,6000,83.5,3.235499,5.871099,29,99.78,2025-12-16T20:40:56.579552
200,5953,83.45,3.235428,5.871028,34,99.64,2025-12-16T20:40:56.680657
200,5921,83.41,3.235434,5.871034,30,99.63,2025-12-16T20:40:56.781563
200,5929,83.39,3.235498,5.871098,28,99.53,2025-12-16T20:40:56.882698
200,6000,83.38,3.235522,5.871122,27,99.45,2025-12-16T20:40:56.983462
200,6000,83.36,3.235588,5.871188,32,99.92,2025-12-16T20:40:57.084211
199,6000,83.33,3.235659,5.871259,32,99.72,2025-12-16T20:40:57.185078
200,6000,83.3,3.23561,5.87121,29,99.83,2025-12-16T20:40:57.285974
200,5952,83.27,3.235553,5.871153,34,99.71,2025-12-16T20:40:57.386592
200,5921,83.25,3.235553,5.871153,29,99.81,2025-12-16T20:40:57.487693
199,5959,83.23,3.235499,5.871099,30,100,2025-12-16T20:40:57.588549
200,5992,83.2,3.235581,5.871181,30,100,2025-12-16T20:40:57.689326
200,6000,83.18,3.235624,5.871224,31,100,2025-12-16T20:40:57.790129
199,5969,83.16,3.235567,5.871167,28,100,2025-12-16T20:40:57.891486
200,5932,83.14,3.235586,5.871186,29,100,2025-12-16T20:40:57.992792
200,5950,83.1,3.235581,5.871181,25,100,2025-12-16T20:40:58.093714
198,5955,83.06,3.23553,5.87113,25,100,2025-12-16T20:40:58.194918
198,5955,83.01,3.235438,5.871038,21,100,2025-12-16T20:40:58.296030
198,6000,82.98,3.235492,5.871092,23,100,2025-12-16T20:40:58.396879
200,5980,82.96,3.235557,5.871157,27,100,2025-12-16T20:40:58.497578
200,5998,82.94,3.235562,5.871162,23,100,2025-12-16T20:40:58.598640
200,6000,82.9,3.235501,5.871101,24,100,2025-12-16T20:40:58.699260
200,6000,82.86,3.235526,5.871126,22,100,2025-12-16T20:40:58.800108
200,6000,82.82,3.235582,5.871182,22,100,2025-12-16T20:40:58.900788
200,6000,82.79,3.235629,5.871229,21,99.84,2025-12-16T20:40:59.001718
200,6000,82.74,3.235565,5.871165,23,100,2025-12-16T20:40:59.102543
198,5963,82.72,3.235468,5.871068,19,99.94,2025-12-16T20:40:59.203540
200,5953,82.7,3.235499,5.871099,20,99.96,2025-12-16T20:40:59.304326
200,5998,82.68,3.2355,5.8711,20,100,2025-12-16T20:40:59.405132
200,6000,82.65,3.235413,5.871013,23,100,2025-12-16T20:40:59.505940
200,6000,82.62,3.23545,5.87105,26,100,2025-12-16T20:40:59.606724
200,5977,82.57,3.235516,5.871116,28,99.91,2025-12-16T20:40:59.707524
200,6000,82.54,3.235489,5.871089,29,100,2025-12-16T20:40:59.808487
199,6000,82.5,3.23554,5.87114,33,100,2025-12-16T20:40:59.909147
198,5965,82.46,3.235501,5.871101,29,100,2025-12-16T20:41:00.010062
200,5979,82.45,3.235578,5.871178,27,100,2025-12-16T20:41:00.110743
200,6000,82.41,3.235651,5.871251,29,100,2025-12-16T20:41:00.211176
200,6000,82.37,3.235561,5.871161,33,100,2025-12-16T20:41:00.311611
200,6000,82.33,3.235507,5.871107,38,100,2025-12-16T20:41:00.411929
200,5965,82.31,3.235413,5.871013,34,100,2025-12-16T20:41:00.512267
198,5930,82.27,3.235488,5.871088,33,99.91,2025-12-16T20:41:00.613600
196,5914,82.24,3.235551,5.871151,31,99.8,2025-12-16T20:41:00.714791
195,5884,82.22,3.235643,5.871243,35,100,2025-12-16T20:41:00.816249
196,5936,82.19,3.235558,5.871158,31,99.97,2025-12-16T20:41:00.917372
196,6000,82.16,3.23546,5.87106,33,99.84,2025-12-16T20:41:01.018285
198,5951,82.12,3.235388,5.870988,32,99.71,2025-12-16T20:41:01.118701
199,5946,82.1,3.23548,5.87108,32,100,2025-12-16T20:41:01.219346
200,5984,82.09,3.235533,5.871133,31,100,2025-12-16T20:41:01.320198
199,5975,82.04,3.235516,5.871116,26,99.86,2025-12-16T20:41:01.421170
200,5946,82.0,3.23561,5.87121,25,100,2025-12-16T20:41:01.521542
200,5911,81.97,3.235634,5.871234,27,100,2025-12-16T20:41:01.622023
200,5975,81.93,3.235682,5.871282,26,99.8,2025-12-16T20:41:01.722741
198,5990,81.91,3.235614,5.871214,30,100,2025-12-16T20:41:01.823570
197,6000,81.87,3.235634,5.871234,35,100,2025-12-16T20:41:01.926709
200,6000,81.84,3.23554,5.87114,33,100,2025-12-16T20:41:02.027556
200,6000,81.82,3.235515,5.871115,32,100,2025-12-16T20:41:02.128160
200,6000,81.77,3.235536,5.871136,27,100,2025-12-16T20:41:02.228866
199,6000,81.75,3.235574,5.871174,23,99.99,2025-12-16T20:41:02.329764
200,5983,81.73,3.235498,5.871098,26,100,2025-12-16T20:41:02.430908
200,5985,81.7,3.235491,5.871091,23,100,2025-12-16T20:41:02.531932
200,5977,81.67,3.235461,5.871061,20,99.99,2025-12-16T20:41:02.632950
199,5982,81.63,3.23555,5.87115,16,99.85,2025-12-16T20:41:02.733396
200,5952,81.6,3.235516,5.871116,14,100,2025-12-16T20:41:02.833958
200,5952,81.57,3.235518,5.871118,14,100,2025-12-16T20:41:02.934574
199,5929,81.56,3.235591,5.871191,19,100,2025-12-16T20:41:03.035439
199,5888,81.51,3.235593,5.871193,20,100,2025-12-16T20:41:03.136283
200,5963,81.47,3.235687,5.871287,21,100,2025-12-16T20:41:03.236830
200,5921,81.45,3.235596,5.871196,21,99.93,2025-12-16T20:41:03.337591
200,5973,81.4,3.235502,5.871102,22,100,2025-12-16T20:41:03.438258
198,6000,81.38,3.235445,5.871045,25,100,2025-12-16T20:41:03.539128
199,6000,81.36,3.235532,5.871132,21,100,2025-12-16T20:41:03.639846
200,6000,81.32,3.235436,5.871036,25,100,2025-12-16T20:41:03.740585
200,6000,81.28,3.235357,5.870957,29,100,2025-12-16T20:41:03.841732
200,5979,81.24,3.235281,5.870881,27,100,2025-12-16T20:41:03.942652
200,6000,81.23,3.235245,5.870845,24,100,2025-12-16T20:41:04.043613
200,5959,81.21,3.23518,5.87078,24,99.89,2025-12-16T20:41:04.144533
200,6000,81.16,3.235111,5.870711,25,100,2025-12-16T20:41:04.245797
200,5957,81.13,3.235124,5.870724,25,100,2025-12-16T20:41:04.346954
200,5956,81.1,3.235173,5.870773,23,100,2025-12-16T20:41:04.448245
198,5982,81.08,3.235088,5.870688,28,99.91,2025-12-16T20:41:04.548836
200,6000,81.04,3.235168,5.870768,24,100,2025-12-16T20:41:04.649450
200,5999,80.99,3.235218,5.870818,29,99.95,2025-12-16T20:41:04.750357
200,6000,80.97,3.235172,5.870772,28,100,2025-12-16T20:41:04.850834
200,6000,80.96,3.235104,5.870704,32,100,2025-12-16T20:41:04.951362
199,6000,80.94,3.235015,5.870615,27,100,2025-12-16T20:41:05.051909
199,6000,80.92,3.234939,5.870539,24,100,2025-12-16T20:41:05.152615
200,5990,80.9,3.234892,5.870492,19,100,2025-12-16T20:41:05.253326
199,6000,80.87,3.234928,5.870528,22,100,2025-12-16T20:41:05.354246
200,6000,80.84,3.234854,5.870454,23,100,2025-12-16T20:41:05.454763
200,6000,80.8,3.234771,5.870371,19,100,2025-12-16T20:41:05.555230
200,6000,80.79,3.234806,5.870406,23,100,2025-12-16T20:41:05.656039
198,6000,80.75,3.234786,5.870386,18,100,2025-12-16T20:41:05.756727
200,6000,80.7,3.234799,5.870399,21,99.81,2025-12-16T20:41:05.857743
200,6000,80.68,3.234891,5.870491,19,100,2025-12-16T20:41:05.958577
199,6000,80.63,3.234841,5.870441,15,100,2025-12-16T20:41:06.059037
197,6000,80.61,3.234919,5.870519,11,99.87,2025-12-16T20:41:06.159902
198,6000,80.59,3.234866,5.870466,7,100,2025-12-16T20:41:06.260838
200,5981,80.55,3.234885,5.870485,11,99.95,2025-12-16T20:41:06.361947
198,5940,80.53,3.234834,5.870434,8,100,2025-12-16T20:41:06.462803
198,5981,80.51,3.23482,5.87042,4,100,2025-12-16T20:41:06.563650
200,6000,80.49,3.234901,5.870501,7,99.83,2025-12-16T20:41:06.664866
200,6000,80.45,3.234945,5.870545,3,99.75,2025-12-16T20:41:06.765624
200,6000,80.43,3.234881,5.870481,8,99.82,2025-12-16T20:41:06.866271
199,6000,80.4,3.234814,5.870414,13,99.62,2025-12-16T20:41:06.966783
200,6000,80.37,3.234774,5.870374,8,99.82,2025-12-16T20:41:07.067547
200,5979,80.33,3.234778,5.870378,4,100,2025-12-16T20:41:07.172732
198,6000,80.31,3.234779,5.870379,9,99.8,2025-12-16T20:41:07.273351
196,5973,80.3,3.234736,5.870336,10,99.92,2025-12-16T20:41:07.373873
197,6000,80.25,3.234805,5.870405,6,100,2025-12-16T20:41:07.474227
197,6000,80.2,3.23474,5.87034,6,99.82,2025-12-16T20:41:07.574832
195,6000,80.18,3.234715,5.870315,11,99.65,2025-12-16T20:41:07.675550
195,6000,80.16,3.234677,5.870277,15,99.98,2025-12-16T20:41:07.775988
195,5982,80.13,3.234593,5.870193,16,100,2025-12-16T20:41:07.876496
194,5966,80.08,3.234675,5.870275,16,99.98,2025-12-16T20:41:07.977310
192,5976,80.05,3.234585,5.870185,15,99.85,2025-12-16T20:41:08.078063
